reviewId,content,score
0b620c08-5741-47a4-b653-9e6029d21e0a,jooss,5
0227887b-1560-486c-a79a-723f6a3948c4,apk baik ssekali,5
486e9de9-e41c-4a22-8312-43690095c9c9,dana cicil,5
93be7459-1a7e-4ad0-8535-9a2d6bb7b223,sangat sangat bagus sekali,5
a77bc0fb-ba72-4423-8bcd-6c591628d696,nice,5
5511a4f1-ca07-4791-afa0-e8bf048d485b,"dana cicil saya ad,tapi tidak bisa di pakai percuma dong klau ngk bisa",3
24dd12d7-f5f8-41a6-ab94-e43ff4c803ed,paling berguna,5
5eaec712-aba9-45ed-afc4-482527796f8d,saya senang sekali bisa pinjam uang terimakasih dana,5
5e3c5959-029e-4ef7-815b-b4ea7ce0c9b4,hebat,5
2a1348bb-67de-4f02-8e7f-414a2c345ac7,dana cicil blm ada padahal akun udah premium,5
1d01ad60-1846-45e5-bb2d-b8e4c4058874,aman dan amanahh !!,5
737c70ea-fbcd-48f4-aae7-4e0aa7095214,ok lah,5
23d10b74-d3ea-4ecf-aa81-e60bb11d6709,"Saya sudah menunggu selama 30 hari untuk pengajuan dana cicil, sampai sekarang belum ada fitur nya, bagaiamana ini?",1
b096e0b2-fded-49ed-8b18-ac23bb978e2c,cara pakek dana cicil,1
50c0d4d5-de90-4773-9834-f25a6f3fa33d,bagus,3
5d8d8ba0-1e32-4f80-970a-7bcca6464e98,saya sangat senang mempunyai aplikasi dana,5
43670d20-55ec-4c76-abeb-c98652001755,ok,4
7775423e-86b0-4f17-8ff5-af699afce7c1,sangat bagus,5
1da87f4e-9835-424a-90d3-e12acf565c2e,"dompet nya sangat aman untuk digunakan, saya senang sekali",5
aa5b640f-5bf5-42f7-8c10-cb8bc6e6af2f,Kenapa ya dana ku gak bisa dibuka,4
bca8fcc9-c16a-41b1-8b4d-55ebd4dd652e,mantap,5
ff982de1-c414-4e01-bb65-12187b77979e,protect tidak berguna,1
239713f0-139b-4abd-bc40-d384a7d2eb42,sangat mudah untuk digunakan sebagai alat pembayaran,5
9682838e-61cb-4b2c-989b-462bd98f1ecb,"luar biasa , di permudah smua transaksi",5
2a3be388-4013-4531-b717-2d7488379f93,Tolol,1
cc6b712c-c48e-44ea-a8a4-9620369187ec,manfaat nya banyak,5
e7dfe41f-c77a-4c9c-b845-3ffc23979638,mantap,5
8d48c01e-c167-4f5f-981f-400417a4bdfd,"buat apa dimunculkan fitur dana cicil di akun dana saya,ketika saya mau daftarkan,baru di langkah aktivasi aja langsung muncul tulisan dana cicil belum tersedia di akun mu,terus buat apa ada fitur dana cicil diakun saya klo memang tidak bisa digunakan.",1
c1de20d3-9325-4303-84d0-a7e1fd0bd7f6,good,5
ceb642e6-42ef-44bd-9880-c8f7a312f70e,mantap belanja lebih mudah dan peraktis,5
9876a9b6-cb2a-4d60-beb8-817224511898,bagus,5
82d0f438-3b6b-4614-a541-2c8fc0a99885,Dana cicil saya belum muncul,5
611b2a8a-41db-4233-8833-edbca6a76316,tiada duax bagi saya apk DANA cukup memuaskan,5
22f7dcca-226f-49e9-915b-3597db4f676c,tong di bagusi lagi pengamannya,5
3460ba78-31dd-4922-98bf-21f751786a45,mantap lah,5
b4100a63-7232-47b1-93ed-58543c14b008,bagus,5
f156e31e-1b13-4fd9-be1b-d99b09d84ed7,mantap,5
9e56d9b1-9500-4d60-948e-90066b66e1b4,nice apps,5
021b0642-5326-4287-81a1-dc27cdc89d20,"limit dana cicil tersedia, taapi tetep aj tidak bisa pakai,.. terus kalo tanya DIANA Jawabanya muter2 gak jelas",1
126a85d1-12b4-4d7a-a889-2134778ed9dd,bagussss....,5
d2a5eb97-c730-4278-926b-435155b0e5f1,bagus,5
08ad3e8d-7029-4ff6-a009-d4669f35588a,mantap aman dan nyaman,5
315f9321-4ee9-4923-a677-8bafc92b978a,aplikasi bagus,5
346ad9c9-d606-4047-98b9-a0e368a21c0e,mantap,4
b53b0db9-5a24-44b9-88d5-27bb30d53096,ok,5
6c6ea52c-a14b-4f82-ad0f-4ebf06ad65b0,bagus,5
0929346e-46b2-4575-b70e-13a25ccd9b48,Sangat membatu sekali transaksi mudah dan cepat,5
729e7d4a-44bf-4753-862b-23ce6d6fe043,"Muncul tulisan koneksi internet terputus padahal jaringan stabil, jadi susah buat transaksinya",1
0bad596c-481b-4e33-8724-b0ea0790f5c1,sangat membantu,5
e73e6ea6-948c-41f5-bd27-e058535cae77,cepat dan mantap buat transaksi,5
2d205643-625c-4664-bd46-bb83c89df678,mntap,5
464fd605-3f9f-42bb-8ad4-217b088a5293,Sangat bagus,5
3fe15d24-bd38-45ac-a34d-1e97840e1764,thankyou,5
53d47cdc-fb4b-4b48-a93b-0d549c6c38de,bagus banget,5
395ef9e3-effa-4fe0-b144-5f93715bba47,mantap,5
991b2a70-d2ea-4cf7-8d19-9ab24c3c29cf,bagus,5
42173078-576d-405c-9d81-208ff728be9d,good,5
5d0008f1-08bd-4adb-8226-1e6b2f9c525b,dana memang bagus cepat dan mudah di mngerti,5
19b0cb97-7721-4169-adef-541c1b93ee0b,like,5
c300073c-28d6-4e3e-97f4-2009d4e9069d,cuman saya blum bisa mengaktifkan Dana pinjaman,5
5379f02a-86c4-45b1-932d-eeda47e1a671,bagus,5
c4e7e45b-b7fb-4f66-9cc7-359d2b00b0b5,"Bagus cuma di dana saya tidak Ada fitur dana cicil, padahal semua informasi sudah saya lengkapi Dan tipe dana sudah premium tapi tetap tidak Ada fitur dana cicil",5
80c7c29f-cce7-49b0-b8ed-2088f896000e,jangan pake dana sumpah banyak eror nya masa transaksi sampai 1 hari banyak potongan gak jelas pula. kalau kalian belum ngerasain eror pasti suatu saat kalian ngerasain ini apk eror di waktu yang gak pas uninstal aja ini apk tarik semua uang kalian jangan sampai menyesal,1
ffb5d94e-b702-4d9e-8b9b-2beb006bbf5b,mantap sekali no 1,5
1913a5e9-e2f3-4611-a4d0-020e16d09c81,dana cicil tidak tersedia setelah pembayaran,3
bd1a5a3d-61f3-4b4f-b2aa-f5301dc520da,SDH beberapa tahun pakai aplikasi ini tapi blm ada dana cicil ny,3
2b396af3-a91b-4ef5-999a-9e00ce64614c,sangat istimewa,5
b60d67aa-718b-4dce-b0ba-90c41a15cc63,aplikasi ini sangat membantu dan berguna sekali,5
95335509-81c4-49ce-8305-c5b7861e02a0,dana ini lama lama eror aplikasi bosok,1
659460b6-a1d9-4182-8f4a-61847f262c61,kenapa apk ini selalu ada penyusup yang ingin masuk ke akun,1
0e7f4cc9-a4d7-4a0a-803f-35c20b8dd57c,mantap sangat bagus banget,5
bf24d4a7-3ca8-4ff2-97fc-cddaf9549328,sangat bagus,3
e6cf464c-8dc2-4915-b1fb-f74f0b3e97d0,bagus,5
51997387-6877-4fd1-82e1-5d264fedceec,Sangat baik,5
dfc032b1-0410-4659-a0de-a5668a033808,bagus,5
120854cd-d22a-4fb3-9c25-effd418203a4,"udah isi saldo dana untuk isi e toll,saldo hilang tp saldo e toll ga masuk...komplain ga ada respon...",1
845eeee3-e478-4b43-a57d-b0fc36e6078c,bagus,5
9119dc28-c03f-47f6-9094-86993d642485,"sangat bagus,,tp fitur dana instan atau dana cicil tidak ada",5
692082e3-67dc-43cb-9d3d-85711708d7dc,bagus,5
cd79d723-341f-4b45-bc5f-7b0a22b5b0bb,tolong munculkan dana cicil saya,5
27ba79ee-1139-4dfa-b19f-e59479423be3,"gak gak amanah, tolong kejelasan nya kau punya saldo rp25.000 aku pakai rp 1.000 tinggal rp9.000 dan di riwayat nya tidak ada kejelasan dimana uang 15.000 ribu ku, tolong kejelasan nya",1
2d3f5a09-14f4-48fe-9d50-87597ce8ee12,kenapa dana saya tidak muncul dana cicil,1
cb9069e5-7c78-4ae9-b299-755c77b2ec0f,mantap👍👍,5
d15c4587-8edd-422b-8863-e7ee662401ca,"aplikasi gak jelas uang di dalam di pakai bayar aplikasi yang berlangganan di google play, di cek di google play, gak ada tuh aplikasi langganan harusnya ada verifikasi dulu APLIKASI TOLOL",1
e3761126-092b-49b0-bc99-03e833903f02,mengapa dana cicil saya tidak keluar,5
cd34c60c-6376-4c8f-91a4-8e0571cabe97,"awal"" sih oke lah....terus yg namanya orang pasti ada apesnya,hp saya ilang,,lah habis itu mau masuk lagi nggk bisa,udah masukan pin,verivikasi wajah,,yg bikin dongkol pake kode otp juga,,, lah mau masuk lewat mna orang hp sama kartunya ilang,mna ada isinya lagi lumayan,,,gmna nggk pngin nangis.",1
3255fa90-b314-44ab-bedb-7e4a32a5a0cc,saya suka sekali,5
8ca72064-445a-47dd-bd82-c6296838c3c3,sangat buruk aplikasi ini limit dana cicil masih banyak cicilan tunggakan tidak ada tetapi limit yang ada tidak bisa di gunakan bahkan ngisi pulsa sendiri pun tidak bisa sangat tidak membantu,1
b742a1c4-a952-48fe-92fc-36872aa9ec96,Ok bagus,5
6706f489-45a0-43d7-aa90-8e4214a11590,qris gua ngak bisa di unduh,1
1672d34d-d9dd-4cca-abdc-48f32d913f74,baik,5
f28191b5-0886-486d-a48e-1bb2700fe81a,dana ku gak bisa login pas di coba login ada tulisan dana anda di tangguhkan 😭🥹 padahal masih ada saldonya🙃🫠🙂🥲🥹🥹🥹,2
c8678ab7-0502-413e-8608-7c047a4c5c5f,"uang saya hilang hampir 1jt gak kembali ,aplikasi gak ada tanggung jawabnya",5
5b388553-f1c4-4ae0-bb3a-3be1acf15961,uang sering hilang,2
09ce6eef-e17f-4457-ad21-a5f4732770d5,min knapa sekarang login pake otp ke wa sedangkan no saya udah lama ilang gimana min mohon bantuan nya nin,5
984c1c52-b200-4c5b-ad3b-2eb83b460cd3,good,5
333d66d9-1e26-4798-b645-5f74fae0a549,kenapa tidak bisa buka riwayat transaksi,2
69035710-6055-450e-8bd3-d7072179c2aa,pitir dana cicil tidak muncul,2
e6d958bb-16d3-4af0-884c-880a388f1550,💯 sangat baik 🫡,5
3d101777-aba9-4947-a4f2-0fc731e129fd,sayang nya cuma satu. fitur dana cicil nya tidak ada,5
6f461077-8546-4b24-87d8-9177a812b1f6,susah login gangguan banyak,2
c3eab167-a37b-45f5-9e9d-75c22b0ea489,baik,5
58d0778f-00b7-4dbe-9238-5bdd9ef3803e,"mohon di bantu, hp lama saya rusak, jadi saya mau login di hp yg baru, tetapi nomor nya sudah hilang , ada solusi GK, biar bisa login kembali ke dana",5
634da168-ef04-4336-9904-44d4a52555cd,good,5
bef48ee8-7205-41f0-ac26-af1d9b213992,bagus lhsamgat membantu,5
4733af20-0ba4-4cd8-9796-2f48d2add6c7,Bagus sekali,5
143e8913-391a-4ceb-b0cb-be7887d4ea6b,ko skrg ngk bisa bayar lewt dana.di online shop.soalnya sy punya cicilan yg hrus di bayar paylater,1
d5e0e3bd-b622-4951-9802-5762d4207498,saya udah lama pakai dana gak muncul fitur danal cicil,2
bd36a9ab-3981-487a-8851-a82314d38738,ok,5
b6bf4a7c-4d83-4a80-928a-4334aa99de1e,bagus dan cep,5
6408e43b-0673-402b-869b-8a8f5ede9100,simpel,5
72a17fb2-5804-4b22-abbe-bc9ae083ca30,"saya mau mencairkan dana instant tapi gagal terus, buat apa coba ngasih limit",1
08d58461-fb90-44af-adb6-89b3e6435a46,sangat membantu,5
2f134a8a-d0d8-49de-a6c4-9a4909c22854,saya sudah dua minggu laporan ganti nomor akun karena nomor yg lama jangus tapi dari pihak cs dana tidak memberikan solusi sama sekali KALAU BUAT APLIKASI ITU YANG TANGGUNG JAWAB JANGAN KAYAK BEGINI,1
c918d5b2-3e49-4fec-80ac-e216b69be78b,👌,5
4bac5ef7-9a2a-49ed-a6b1-f6f1d3d124d0,dana cicil sudah di lunasi Kok malah g bisa di pakai min apakah ini sering terjadi,5
32f48a4f-552d-43ba-921b-24bf0da9bc13,sangat terbantu,5
b0652bf1-df4d-4466-abd8-9d5b7f8b94b5,mantap,5
99235f23-8c42-4c50-8ec3-f2a1f11441fe,sangat bagus memudahkan untuk transaksi,3
f76476ed-bfd8-4fb3-905a-81eb0e4d86d1,"chat digital Diana tidak menyelesaikan masalah, Ter lalu bodoh",1
f4174487-e051-4de8-b5dd-4159fd6cac70,mantap,5
831c378b-0d42-4d77-85ae-0d9711f76ec1,oke,5
56075f95-8078-467e-abf8-06c479c5d8c6,terbaik 👍💯,5
d708a2f9-0d64-4065-88a1-043a6fb1741b,bagus kk layanan baik,5
93fe4d52-fe4a-4422-b0bb-2314418cf4fa,puas,4
80ec87be-fc65-40e1-b83e-42ce64ec7c5c,Aktivasi dana cicil saya,5
dc11b38e-1117-4a7f-b3b9-ac435e43641d,ckup membantu....TPI knapa saat vtpksi wajah sulit terbaca,5
de209606-d2d6-4cfe-8418-8630a129c115,mantap transfer lancar,5
746905dd-8458-4136-b59b-99cb07639635,kasih aku dana cicil dong,5
7d199689-60cb-4ee0-ac5e-b2fcc7c6cd1f,"ini kenapa ya,padahal mau beli internet di AXIS tapi gk bisa di bayar di dana, mau cek aktivitas pun loding mulu,mau minta bantuan pun gk bisa masuk,uda ku cek semua nya pun sama aja gk bisa masuk,selalu loding,di tunggu lama pun gk bisa juga,mau bayar gk bisa hadehh,tolong di perbaiki yaa",1
d357a04e-3e39-495e-a2b4-39bc1d79ad10,kenapa Dana saya tidak bisa mendeposit,5
2544e782-540b-4d8b-b669-777cee95c9d1,baik,5
6af63fef-3fae-411b-85df-fc178a711578,baguss,5
d24c2ca1-5ebf-4e4e-be15-dbf9ecefa9e6,mantab d tngkat kan LG keamanan nya,5
4042339d-7fa5-42af-b9da-e86dce7813e8,lancar,5
081bd874-aa2f-4940-8760-2d86d7ffbbfb,fitur nya komplit...mudah saat pembayaran ..,5
960ae91f-7ac4-4db1-855c-89670a08d477,ok,5
8af108bf-7040-4a32-8449-ba467ea656d0,suka bngt,5
993c6de0-72c4-4057-aa7b-ed1ee7fdd022,ok,5
d61c84d8-137c-4261-b645-965809baaa02,memuaskan,5
ccfaf114-922c-44c2-981a-862466daa7b2,"untuk aplikasi dana tolong bertanggung jawab ya,karna uang saya di potong tanpa ada kejelasan transaksi kemanapun itu,dalam bentuk nominal 765 ribu,Tampa adanya entah uang itu keluar kemana,kok tiba-tiba hilang dalam dana uang sebesar itu.jadi bagi saudara/saudari mohon di perhatikan baik-baik ya,ketika menggunakan dana.karna terbukti diri saya mengalami keruagian seperti itu,belum ada bertanggung jawab dari aplikasi dana. sangat kecewa dan sangat menyesal.karana mengalami keruagian seperti itu",5
5e156e05-01ac-41de-ad54-3db2bf1fbd23,sangat memuas kan,5
08771de8-a04b-4a28-8954-1543b8f995f8,sangat membatu,3
a3ff37e2-5a92-4e95-8c43-5ddb8dde11b8,"kapok bgtt nyimpen di dana goals mau ditarik malah pending ampe 3 hari hadehhhh tolong dong kalo mau dipercaya dibenerin mana lemot bgtt sekarang kalo mau tf tf itu duit lumayan loh... tolong ditingkatkan lagi! sering bgt bermasalah, pending terus...oyaa katanya kalo ada apa apa disuruh nanya diana tp oon jg malah muter muter jawabnya bukannya bantu malah ditinggal ajaa alasannya antriannya ramee pdhl berhari hari masa gada jam longgar sedikitpun.. 😠🤬",2
8f4fbf2c-7265-427a-8252-49fa80202eaa,Bisa membantu,5
a1f47886-13f7-4803-9fd1-17f633ab3af7,sangat membantu,5
b0cc40bb-7254-4a59-878d-4e53df55a35a,ok,5
1a0f0164-bd4f-48b2-96d9-b940d471857f,ok sukses,5
a5d69e87-6697-4cfd-ad71-0c85fbafbb20,puas,3
17e2d4ae-8f58-4a2b-b3fa-f601629157f6,sangat memuaskan ternyata menggunakan dana transaksi apapun jadi lebih mudah dan aplikasi nya sangat amanah semoga terjaga selalu yaaa min 💗,5
5ec22ef4-f2d4-4b3a-973d-c26ce1425c62,sangat bagus sekali,5
306e2352-f70a-402f-9651-795b6f0f0454,mantap,5
7d127296-d81b-4774-bfbf-5791f9d82bdb,baik,5
403fe8fa-f464-4327-b593-baff46016f30,terpercaya amanat dan nyaman di gunakannya,5
0beb944c-b005-45df-a121-0fe4d76f9da6,enak sekali transfer nya lebih cepat dan fleksibel tolong perbaiki saja ketika membuat dana bisnis di percepat,5
20be1b1e-c5c1-43ce-af78-13944e5601d0,saldo dana saya sering hilang ..terakhir saya kehilangan 1200000...sangat rawan,1
f9574f9e-3ea4-4cdd-9d8d-69031d84cc1a,tidak bisa digunakan,1
ba7652b4-75b7-425a-8768-19e0109ae44d,sangat membantu,5
2dac56b5-1e2a-4241-a7dc-74ea3c2d236e,sangat membantu,5
4e634066-9c3e-4451-80c7-6a2d60866a9d,bgus,5
8ec8b9c3-d745-4997-9c0b-05cce93f2789,Semoga Selalu terjaga Kredibilitasnya. Lanjutkan,5
47a2127a-c2be-4c95-86a9-102ceccc296e,goood,5
db40c142-d998-4bec-b31a-42ec65e6ec22,sangat membantu,5
a3d777ad-e14f-4fda-96b2-0e33975b2e9f,sangat mudah dan praktis 👍,5
d0815d4f-3741-41ed-894e-40cb833e1d4e,"apk nya bgus,TPI syng udh lama pakai belum juga muncul dana cicil",5
ae34184c-f9a9-45b3-9bc4-2a2ed5769f3c,percuma Ada paylater kalau gk bisa di gunakan mah,1
efaac225-7639-4c7e-aca9-890eaa4898ee,sangat bermanfaat dan terpercaya 👍,5
a62a61b2-f7d6-4c07-a8a5-fe97b05cfade,bagus aplikasinya untuk semua pengguna,5
3ebfee3e-c62e-4c58-9f92-a218fd6000aa,suka aplikasi ini,5
c22f48d2-8725-4422-86b3-23cadac24142,saya login ulang tidak bisa masuk' padahal internet bagus dan wajah cocok tapi hanya mutar' sja tolong diperbaiki 🙏,2
40c6c659-1645-4f68-bde8-f80c02dd2b36,baguss,5
dbb069c7-4ae0-48f3-9f83-07e700bf6db8,terbaik,5
be952b64-fa64-478d-aac8-30f5edb40822,mantap Bagud,5
106d25ab-b7d7-4340-b98b-59289d5ac9e3,baik,5
7ca1ac43-3d08-4d37-beed-5a0fb7b0e479,bagus,5
c6ac3690-14fa-4c33-ba2d-a9b278bfa99b,good,5
80b7affa-6edb-4b87-816b-0c3d960401e8,sangat membantu,5
dae3c56f-9f47-445d-8c3f-202126851323,dana aku ga bisa d pake login kenapa y,1
d2aaa25c-1bc6-4660-834d-e77160947105,sangat baik,5
4df89de1-1b0a-4ec6-8196-3a10170898f5,ribet tolong pihak dana akun yang baru ganti no dana sudah premium masih di bekukan....ribet,1
dd13a1d9-0b62-440c-8243-695d7ca0e311,bagus sekali dan mempermudah pembayaran,5
083259aa-3669-469e-b746-2c0d0a5bd5c5,suka,5
10facddd-1390-4913-82c2-fe9e46344add,sangat membantu,5
6384e512-1eb7-4be8-a4f8-7579bf39193a,mantap,5
435536c1-7a73-4784-86be-e74719c4a018,bagus,5
5323ac7c-6f61-4a4b-b72b-154aedc64080,goodd,5
21424a7d-ab30-4e23-ba0d-b9bbcd7af0aa,mantap,5
dfa0db15-b77b-402e-9879-5227299c308c,terbaik,5
e97086ca-2ad4-4132-ac71-9689cfc57ac3,setelah saya lunasi saya tidak bisa menggunakan fitur dana cicil nya,1
5a55ba7c-86ac-42cc-9a01-13f100cabdeb,lebih mudah,5
9e8fdbb3-1262-4131-bd85-7c2397c4e481,bagus sekali,5
3459d33c-0445-4480-9013-ec0717ba9f97,segitu cukup lah pitur ga kepakai Semakin aneh,3
43592b68-fe77-4be0-9137-96866be37a92,keren banget,5
e978f968-74e2-4812-ab16-2734c8311505,apk yg sgt membantu dalam bertransaksi dan tidak ribet biaya murah,5
496412d4-72cc-4c5c-8ebf-64e41da20aab,keamanan bobrok kali,1
b4172f3b-5de6-4db0-8fe8-10f75558233c,di DANA saya kok belum ada fitur paylater padahal sudah premium,2
7889b169-339e-4628-b0b1-2ed159290396,tolong aktifkan dana cicil saya,5
224b986e-573c-430b-b25a-906dc68c05d7,mantap,3
ca5b9dd7-6f43-42da-b395-3e32754b0f77,dana cicil tidak bisa di gunakan ..padahal saya sudah melunasi dana cicil uang pertamakali si gunakan,5
31d729b8-ac34-4e6d-99ac-23d140263e5d,"min nomor saya kan hilang terus sama ingin login harus memasukan kode yang di kirim ke nomor yang hilang, tolong saran nya dong",5
c32ffa4c-cb1c-4e47-87fe-e069abb22baf,Versi terbaru nya gak muncul ... Dana beta nya gak bisa udah uninstal d instal tetep gak bisa dana beta,1
8191f303-2b11-4d74-9f0a-2893a4668c3b,sangat baik,5
6003aeec-c269-405b-ba5a-9824621e52c8,kangelan nmn rika,5
5525f3db-1813-4acb-8402-fe5af5cd3acd,knp punya saya gak ada dana cicil nya,5
308738b6-3652-4167-8d2a-3cb1b9cb2826,Mantap,5
b8ccd417-6a17-42a6-ac25-753a7f284c89,oke,5
d0dbcf42-3819-441e-b9c2-1064f87b8e88,ok mantap DANA NYA DAN BAGUS,1
45c093e2-88c9-4300-b407-942da63ca186,"begitu mudah dgn dana, topup tanpa bayar tambahan 😉",5
66fa0dd1-3136-48f9-924b-0193fb1cca4c,dana cicil biar bisa di pakai,5
6c9e2531-4364-4264-bc73-9768320a0916,good job,5
e2ca38c3-092a-4ef8-874f-66a6ed36e567,sangat bagus,5
4ed33688-13fa-408b-9319-651941c38a59,butuh pitur dana intan g muncul2,5
6247ad76-f685-487f-be22-8f2f940ecfab,sangat baik🥰,5
2dae3661-0fda-4f28-ba44-4f93295aa91b,josss puass,5
f5650bf1-5238-4003-bbdd-a6cf04a9ff1f,terbaik,5
16a4b4cb-61a1-41af-9d12-da7c83504cac,akun ada saldonya karena no ga aktif pake permuk pun ga bisa login. ga jelas ini aplikasi,1
063905d8-1575-4091-9d9c-accd3b19ed10,bagus,5
e5115a35-2f8e-47a8-ba83-aefe1f89db45,ini gimana ya kok ada tulisan saldo melewati batas,1
9b40c700-c707-4f11-91a9-194376a68126,bagus,5
50c8ed37-8027-4e1c-83f4-bee3ec032932,biar bintang yg bicara,5
a20adc28-7ee2-4635-a739-cf2af9048d3f,Dana cicil gk dpet limid aneh aplikasi,1
156e2f30-0f65-480c-8de6-92f17a354e69,knp si Dana suka eror masa mau upgrade GK bisa padahal jaringan bagus kecewa bgt,1
c6c45d8a-1621-41b7-bf87-71e9ae8001a1,mantap,4
c0c9cefb-6c86-43f5-b263-27fc5a492f1f,lumayan sangat membantu,5
249afbcb-8a86-419f-8852-eaba339a5da2,"aplikasi ini bagus , sudah beberapa tahun saya memakai . tetapi akhir akhir ini ada update terbaru tentang adanya fitur pinjaman dan saya tidak bisa menggunakan fitur tersebut untuk menguji fitur terbaru tersebut , terimakasih",5
82b25d1c-a217-4a1b-b04a-1115e8a42d99,"aplikasi nya bagus, cuma sayang nya saya belum belum dapat fitur dana cicil, tolong update lagi biar saya dapat fitur dana cicil",5
414ff83d-431e-441d-83c2-b307507bde5b,pokoknya mantap deh,5
0c7066c5-25ce-4d69-8b2c-65cde5bb124b,josss,5
c8d682ce-4424-4013-b529-304e93bff485,cepat dan lancar kalau terima dan kirim uang.,5
4edc1a02-9b7f-4e6e-8d8c-37a616842d65,sangat bagus,5
93cfde96-b6b6-448a-b5c7-a4075bdad681,Dak bisa di buka,5
1034544d-35ca-400d-82c3-7de0d1e70cec,"Dana sedang error kah? claim A+ Reward & Dana deals tidak bisa harus verifikasi ulang, namun saya cek tidak ada masalah sama sekali dengan akun dana saya apa ada yang mencoba masuk akun dana saya?",2
5abf8e10-3291-4e7c-9532-0a047254e6c4,apk dana mantap betul,5
09cdacda-25d7-4b84-a2f8-4f624abeefc1,sangat membantu dalam segala transaksi,5
1a169457-ddee-40a6-abec-40d4d271e7e4,bagus,5
5dfbb74c-9399-4911-8897-e9d463faa129,mantap,5
0dea57d2-424a-43a3-9047-ef04c5e89c11,baik,4
31b43a08-ac29-4773-8d02-a96c3918822d,semua fit ur bags Dan amanah. 👍👍👍👍,4
4f574393-cc64-4232-b48e-933cd2b8aaaf,saya mau buka dana ko gk bisah,5
a5e8562f-3ebd-48aa-8daa-0903989d4050,bagus,5
5915d78c-c9e8-4b60-a04b-6a5c7bf44354,mantaapz,5
075eda12-8058-43f7-9af1-fadc5df2d475,"Akun sudah lama upgrade premium ,udah bisa transaksi buat transfer berkali kali,. kenapa tiba tiba logout ,giliran login lagi malah gagal upgrade premium, sekarang ga bisa di pake saldonya ... payah !!!",1
98195fa7-3823-4de5-bff5-65f21d8cdffc,tolong donk buat penipuan uang ketarik sendiri di dana bisa secepatnya di atasi,5
2964a3a5-1a60-4cc0-898c-6971fa6c030f,baguss,5
f0296c1d-a637-4536-a40d-e50a651d8549,baik,5
19eff9ca-50bf-457b-8429-b8a27ef941ac,sangat membantu,4
38402447-c46d-499c-9f73-3bcfe8ded0a0,baik,5
6fe25302-2109-49a2-8e8b-034cb17773de,trimakasih goggle play uangku udah blik lagi,5
cbf4e618-bbf1-4214-8622-8d8597b51245,mantap.sangat memuaskan,5
fa50dec5-4567-4181-82ef-1fd65942b16b,mantap,5
ce0178cb-eec3-47ab-9216-fc7e84297c18,dana cicil,5
1e22d99d-5e79-47a4-88ae-b5a98ab07dec,saldo dana saya hilang,5
16e257f8-f21e-4130-9aac-ff7ae12e9bab,"sering gangguan, tertulis ""berhasil"" tapi tidak brhasil 🥴",4
a95878e1-a6de-4cdf-8b46-878a0919b158,"tolong berikan solusi jika aplikasi ini tidak bisa di buka dan malah keluar sendiri, saya coba hapus dana nya ulang tapi saat saya menggunakan nomer saya tetap tak bisa dan malah keluar aplikasi dengan tulisan ""aplikasi ini eror"" atau ""Aplikasi Dana sedang mengalami bug / eror""",2
cabc1bdb-2e44-4cc0-9135-c4a626433a50,memuaskan,5
9491b63d-b9ca-4dc4-b6be-0882d419b784,👍👍👍👍,5
be17a3e3-8ae4-437a-aee6-4a351a424096,mantap,5
9ba44864-9cee-46aa-9632-4f24095c0e47,baik,4
9d96faf6-7c41-446a-97a9-1e621187485a,jelek,4
3bcd40e3-9ffe-4022-9f1a-7494ae64d773,"aplikasi anj# ini sdh berapa kali uang saya di tarik tanpa sebentar tanpa transaksi dari saya gimna si keamanan aplikasi ini.. perbaiki lgi sya btul"" kecewa sakit hati uang saya di tarik trus sperty itu niat nyimpan buat keadaan mepet malah ditarik sama orang yg GK tau syp",1
22e0dc16-9156-40ad-bc2b-30af2f2399b9,udah lama menggunakan aplikasi Dana tapi sangat disayangkan fitur dana cicil tidak berfungsi,1
b161c808-6f3b-4469-9f3a-065a70e252be,jozz jisss,5
2063da8c-d0cd-453a-b83b-f6bb56626c37,"kurang memuaskan meski dana cicil sudah dibayar lunas , setelah lunas tidak bisa digunakan lagi ..",2
d2a20ee9-669b-45a3-82f2-18db9d9c4de1,sangan membantu,5
24c72c6f-11d6-40d7-b6d2-082d8da9880f,sangat mudah untuk digunakan sebagai alat untuk pengiriman terimakasih dana.,5
27bcc802-7478-4b64-8adc-0ed36c1eacd2,sangat bagus,4
397587b7-2ded-4ee5-9927-888e191ac2f2,sungguh senang pakai aplikasi dana,5
ec09bcf3-c01a-427f-9fff-9f898db199b9,Ok,5
4b823a73-f435-4ef6-b4ed-b006df700797,mantap Banget aman dan terpercaya,5
2b8154eb-d963-4a97-b2c6-5b419f34e4eb,sangat amat bagus,5
da7d3196-ff65-4d7c-83af-c773a0399141,keren,5
a20088a2-b6b3-4739-8a13-568c29757775,good aplikasi,5
5cd5fb8a-bd79-40b5-82a5-60f0ead7afe5,sangat bagus aplikasi nya⭐⭐⭐⭐⭐,5
f7b015b2-5218-4164-8191-7804f7570a6e,bagus aplikasi dana,5
02177fa4-bb29-420c-8412-973b41a64404,ok,5
c7ec600d-af35-4f68-9da2-89d1bcca3234,mantap PK k,5
fc13c59c-7179-4430-87ae-f561c0b07c84,tidak bisa membantu pemindai akun lama saya ke nomor yang baru,1
92d4d933-bb4f-422f-b574-7d9279aa8a20,ok,5
e1a6d26e-459d-484b-9626-eea6de4a7d1f,sangat membantu,4
27fcd918-6152-4614-8938-6e24c7512988,bagus,5
